episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,perf/gpu_util_percent2,perf/vram_util_percent2,perf/gpu_util_percent3,perf/vram_util_percent3,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_td_error,info/learner/default_policy/q_loss,info/learner/default_policy/combined_loss,info/learner/default_policy/policy_inference_loss
9.0,0.0,3.7857142857142856,71.20714285714286,140,10002,False,3760590,57107,376,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-05-20,1584234320,130.38827514648438,50533.35750222206,23508,diufpc29,134.21.215.107,50533.35750222206,3760590,376,0,587863dc,0,4.310363785587473,0.5200580358371476,2.6018419447636782,0.020000000000000018,0.020000000000000018,7482,29399136,3760590,31.724,6.872,18.162,0.006,1761.875,32.0,82.90545454545455,18.714545454545455,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21369696969696972,0.2111097425791354,2.499999936844688e-05,1.3335416,0.070114,1.4808427,1.4220467
10.0,0.0,4.0479452054794525,68.5,146,10001,False,3770591,57253,377,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-07-31,1584234451,130.58545398712158,50663.94295620918,23508,diufpc29,134.21.215.107,50663.94295620918,3770591,377,0,587863dc,0,4.310122255115737,0.5200166817818879,2.601487552099,0.020000000000000018,0.020000000000000018,7502,29477408,3770591,37.577,9.507,14.01,0.006,2284.063,32.0,82.72256097560975,18.659146341463416,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21158536585365856,0.21110974257913537,2.499999936844688e-05,1.3760884,0.07320239,1.5295542,1.4691607
9.0,0.0,4.020979020979021,69.99300699300699,143,10001,False,3780592,57396,378,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-09-40,1584234580,129.54932188987732,50793.49227809906,23508,diufpc29,134.21.215.107,50793.49227809906,3780592,378,0,587863dc,0,4.3098044351630085,0.5199898511439078,2.601107457837905,0.020000000000000018,0.020000000000000018,7522,29555808,3780592,25.317,7.079,12.39,0.007,2582.809,32.0,82.83435582822086,18.70245398773006,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2147239263803681,0.21110974257913534,2.499999936844688e-05,1.4307908,0.066908434,1.6308528,1.5775826
10.0,0.0,3.9791666666666665,69.54166666666667,144,10002,False,3790594,57540,379,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-11-50,1584234710,130.1923544406891,50923.68463253975,23508,diufpc29,134.21.215.107,50923.68463253975,3790594,379,0,587863dc,0,4.30947894047777,0.5199281449968666,2.60081955496668,0.020000000000000018,0.020000000000000018,7541,29634208,3790594,33.644,7.118,16.469,0.007,1943.005,32.0,82.86121212121213,18.75818181818182,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21733333333333332,0.2111097425791354,2.499999936844688e-05,1.3008723,0.057055585,1.3647262,1.3149709
10.0,0.0,4.028368794326241,70.64539007092199,141,10001,False,3800595,57681,380,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-14-01,1584234841,130.26954412460327,51053.95417666435,23508,diufpc29,134.21.215.107,51053.95417666435,3800595,380,0,587863dc,0,4.309176701856331,0.5199050443270069,2.600520478945361,0.020000000000000018,0.020000000000000018,7561,29712608,3800595,28.503,7.481,13.903,0.005,2301.729,32.0,82.78841463414633,18.73414634146341,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2065853658536585,0.21110974257913537,2.499999936844688e-05,1.3443847,0.057124544,1.2864763,1.2350748
9.0,0.0,4.2027972027972025,69.81818181818181,143,10000,False,3810595,57824,381,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-16-10,1584234970,128.8841826915741,51182.83835935593,23508,diufpc29,134.21.215.107,51182.83835935593,3810595,381,0,587863dc,0,4.308816441267189,0.5198365948473836,2.600131150584161,0.020000000000000018,0.020000000000000018,7581,29790752,3810595,34.831,7.058,14.689,0.006,2178.498,32.0,82.66625766871165,18.790184049079755,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21171779141104288,0.21110974257913534,2.499999936844688e-05,1.2781525,0.05547472,1.4896023,1.4434283
9.0,0.0,4.430555555555555,69.54861111111111,144,10003,False,3820598,57968,382,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-18-20,1584235100,130.40879464149475,51313.24715399742,23508,diufpc29,134.21.215.107,51313.24715399742,3820598,382,0,587863dc,0,4.308533126943864,0.5197921513192774,2.59978062203431,0.020000000000000018,0.020000000000000018,7601,29868928,3820598,28.745,11.581,12.503,0.007,2559.346,32.0,82.92727272727272,18.756363636363638,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21321212121212116,0.2111097425791354,2.499999936844688e-05,1.3603549,0.05786136,1.1366086,1.0809561
11.0,0.0,3.9863013698630136,68.64383561643835,146,10002,False,3830600,58114,383,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-20-30,1584235230,129.56270217895508,51442.809856176376,23508,diufpc29,134.21.215.107,51442.809856176376,3830600,383,0,587863dc,0,4.308195357152399,0.5197179162856599,2.599442107953825,0.020000000000000018,0.020000000000000018,7621,29947232,3830600,38.097,7.544,13.864,0.006,2308.157,32.0,82.53496932515338,18.73251533742331,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21656441717791408,0.21110974257913534,2.499999936844688e-05,1.379681,0.061758146,1.3061122,1.2508937
9.0,0.0,4.153846153846154,69.86013986013987,143,10002,False,3840602,58257,384,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-22-39,1584235359,129.43460774421692,51572.24446392059,23508,diufpc29,134.21.215.107,51572.24446392059,3840602,384,0,587863dc,0,4.307869498888154,0.519644972639387,2.5991981336697885,0.020000000000000018,0.020000000000000018,7641,30025440,3840602,29.849,7.356,14.828,0.006,2158.029,32.0,82.65521472392638,18.714110429447853,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.20699386503067482,0.21110974257913534,2.499999936844688e-05,1.2531521,0.058633357,1.7392434,1.6941967
9.0,0.0,4.109589041095891,68.66438356164383,146,10001,False,3850603,58403,385,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-24-49,1584235489,130.4620485305786,51702.70651245117,23508,diufpc29,134.21.215.107,51702.70651245117,3850603,385,0,587863dc,0,4.3076153187297095,0.5195809683066558,2.5989392016868305,0.020000000000000018,0.020000000000000018,7661,30103808,3850603,31.788,7.599,17.757,0.008,1802.062,32.0,83.12060606060606,18.835757575757572,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2105454545454545,0.2111097425791354,2.499999936844688e-05,1.2151244,0.070716314,1.0474511,0.9758657
9.0,0.0,4.3533333333333335,66.76,150,10002,False,3860605,58553,386,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-26-59,1584235619,129.76555752754211,51832.472069978714,23508,diufpc29,134.21.215.107,51832.472069978714,3860605,386,0,587863dc,0,4.307264030991112,0.5195480023246364,2.598558499103817,0.020000000000000018,0.020000000000000018,7681,30182016,3860605,30.323,10.791,13.697,0.005,2336.261,32.0,82.78231707317073,18.8109756097561,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21823170731707311,0.21110974257913537,2.499999936844688e-05,1.3605103,0.08978267,1.2443964,1.1610739
10.0,0.0,4.342465753424658,68.4041095890411,146,10003,False,3870608,58699,387,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-29-09,1584235749,130.0979220867157,51962.56999206543,23508,diufpc29,134.21.215.107,51962.56999206543,3870608,387,0,587863dc,0,4.3069951579628905,0.519498515989207,2.598197315633206,0.020000000000000018,0.020000000000000018,7701,30260288,3870608,30.207,7.454,13.149,0.005,2433.698,32.0,83.03414634146341,18.80548780487805,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2118292682926829,0.21110974257913537,2.499999936844688e-05,1.3709854,0.090851456,1.2109102,1.1252646
11.0,0.0,4.225165562913907,66.21192052980132,151,10002,False,3880610,58850,388,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-31-20,1584235880,130.53291630744934,52093.10290837288,23508,diufpc29,134.21.215.107,52093.10290837288,3880610,388,0,587863dc,0,4.306693070813316,0.5194462418994699,2.5979191352381505,0.020000000000000018,0.020000000000000018,7721,30338432,3880610,35.207,8.73,13.951,0.005,2293.787,32.0,83.0921212121212,18.784848484848485,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21684848484848485,0.2111097425791354,2.499999936844688e-05,1.4156874,0.06871304,1.2146946,1.1506371
10.0,0.0,4.218543046357616,66.43708609271523,151,10000,False,3890610,59001,389,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-33-30,1584236010,130.30157470703125,52223.40448307991,23508,diufpc29,134.21.215.107,52223.40448307991,3890610,389,0,587863dc,0,4.30641244154059,0.5194065043766722,2.597621836244652,0.020000000000000018,0.020000000000000018,7741,30416448,3890610,32.068,10.746,12.762,0.005,2507.369,32.0,82.78841463414633,18.723170731707317,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21652439024390238,0.21110974257913537,2.499999936844688e-05,1.2504313,0.059614696,1.5052773,1.4558699
10.0,0.0,4.033557046979865,66.81879194630872,149,10000,False,3900610,59150,390,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-35-41,1584236141,130.37997794151306,52353.78446102142,23508,diufpc29,134.21.215.107,52353.78446102142,3900610,390,0,587863dc,0,4.306138329537882,0.5193421400392595,2.597361765662603,0.020000000000000018,0.020000000000000018,7760,30494912,3900610,31.291,8.022,15.138,0.01,2113.898,32.0,82.68170731707316,18.746341463414637,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21286585365853655,0.21110974257913537,2.499999936844688e-05,1.4162817,0.062491097,1.8615329,1.8151495
9.0,0.0,4.228187919463087,67.08724832214764,149,10000,False,3910610,59299,391,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-37-51,1584236271,129.96992373466492,52483.75438475609,23508,diufpc29,134.21.215.107,52483.75438475609,3910610,391,0,587863dc,0,4.305816005477809,0.5192801682481681,2.597061452642622,0.020000000000000018,0.020000000000000018,7780,30573216,3910610,20.135,5.784,10.513,0.004,3043.969,32.0,82.65853658536585,18.799999999999997,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.216890243902439,0.21110974257913537,2.499999936844688e-05,1.5032196,0.05759216,1.0240375,0.96542305
8.0,0.0,4.134228187919463,67.16107382550335,149,10003,False,3920613,59448,392,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-40-01,1584236401,130.2510757446289,52614.00546050072,23508,diufpc29,134.21.215.107,52614.00546050072,3920613,392,0,587863dc,0,4.305588353108341,0.5192300768517502,2.596746696604764,0.020000000000000018,0.020000000000000018,7800,30651456,3920613,27.063,12.431,14.697,0.006,2177.35,32.0,82.48181818181818,18.67878787878788,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21121212121212127,0.2111097425791354,2.499999936844688e-05,1.488241,0.056412216,0.9039097,0.8424484
8.0,0.0,4.128378378378378,67.82432432432432,148,10002,False,3930615,59596,393,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-42-12,1584236532,130.66136932373047,52744.66682982445,23508,diufpc29,134.21.215.107,52744.66682982445,3930615,393,0,587863dc,0,4.305329545525908,0.5191863114589363,2.596434034304282,0.020000000000000018,0.020000000000000018,7820,30729664,3930615,35.38,9.055,13.667,0.007,2341.351,32.0,82.76341463414633,18.706707317073167,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21012195121951216,0.21110974257913537,2.499999936844688e-05,1.2966034,0.05284278,1.1627705,1.1126747
10.0,0.0,4.147651006711409,67.10738255033557,149,10003,False,3940618,59745,394,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-44-22,1584236662,130.32232356071472,52874.98915338516,23508,diufpc29,134.21.215.107,52874.98915338516,3940618,394,0,587863dc,0,4.30510681308321,0.5191470239735372,2.5961075464133883,0.020000000000000018,0.020000000000000018,7840,30807808,3940618,31.022,7.82,13.926,0.005,2297.816,32.0,82.90424242424243,18.724242424242423,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.20854545454545453,0.2111097425791354,2.499999936844688e-05,1.4113674,0.05328635,1.5684083,1.5252619
9.0,0.0,4.04054054054054,67.54054054054055,148,10000,False,3950618,59893,395,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-46-31,1584236791,129.47896313667297,53004.468116521835,23508,diufpc29,134.21.215.107,53004.468116521835,3950618,395,0,587863dc,0,4.304758528286979,0.5191030125935587,2.595767984045971,0.020000000000000018,0.020000000000000018,7860,30885920,3950618,34.207,7.276,13.555,0.006,2360.827,32.0,82.56687116564416,18.57239263803681,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2103680981595092,0.21110974257913534,2.499999936844688e-05,1.2889671,0.049905423,1.3490989,1.3054199
9.0,0.0,3.94,66.45333333333333,150,10000,False,3960618,60043,396,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-48-42,1584236922,130.17055559158325,53134.63867211342,23508,diufpc29,134.21.215.107,53134.63867211342,3960618,396,0,587863dc,0,4.30444211644805,0.5190558194238988,2.595523982569485,0.020000000000000018,0.020000000000000018,7880,30964096,3960618,30.961,7.471,15.51,0.007,2063.18,32.0,82.71030303030304,18.623636363636365,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.208969696969697,0.2111097425791354,2.499999936844688e-05,1.3490093,0.082547136,1.6664103,1.6011751
9.0,0.0,3.7548387096774194,64.63225806451612,155,10002,False,3970620,60198,397,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-50-52,1584237052,130.58414912223816,53265.22282123566,23508,diufpc29,134.21.215.107,53265.22282123566,3970620,397,0,587863dc,0,4.304251399841914,0.5190102225724511,2.595235648063328,0.020000000000000018,0.020000000000000018,7900,31042304,3970620,38.095,7.36,14.103,0.005,2268.966,32.0,82.77575757575758,18.584242424242426,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.214060606060606,0.2111097425791354,2.499999936844688e-05,1.3794849,0.084982544,1.5742886,1.5050163
10.0,0.0,3.9791666666666665,69.57638888888889,144,10003,False,3980623,60342,398,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-53-02,1584237182,130.13318634033203,53395.35600757599,23508,diufpc29,134.21.215.107,53395.35600757599,3980623,398,0,587863dc,0,4.30399566787355,0.5190091604480815,2.595023030563563,0.020000000000000018,0.020000000000000018,7920,31120480,3980623,33.123,8.382,13.195,0.005,2425.08,32.0,82.67256097560976,18.718902439024394,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21658536585365856,0.21110974257913537,2.499999936844688e-05,1.3824883,0.12403177,2.0153189,1.9259448
9.0,0.0,4.294520547945205,68.60958904109589,146,10001,False,3990624,60488,399,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-55-12,1584237312,129.14271235466003,53524.49871993065,23508,diufpc29,134.21.215.107,53524.49871993065,3990624,399,0,587863dc,0,4.303563445031646,0.5189569495677049,2.594693321413371,0.020000000000000018,0.020000000000000018,7939,31198912,3990624,29.268,7.165,12.02,0.005,2662.274,32.0,82.53435582822087,18.687730061349697,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.20754601226993863,0.21110974257913534,2.499999936844688e-05,1.2202662,0.104222074,1.3394636,1.2460988
9.0,0.0,4.0479452054794525,68.17123287671232,146,10001,False,4000625,60634,400,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-57-20,1584237440,128.92672157287598,53653.425441503525,23508,diufpc29,134.21.215.107,53653.425441503525,4000625,400,0,587863dc,0,4.3031351089997685,0.5188802706680823,2.5942666227896725,0.020000000000000018,0.020000000000000018,7959,31277184,4000625,27.877,11.641,12.436,0.006,2573.183,32.0,82.66748466257668,18.69754601226994,0.0,0.014167795983737835,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21079754601226994,0.21110974257913534,2.499999936844688e-05,1.3727045,0.09518032,1.5245069,1.4453366
9.0,0.0,3.896551724137931,69.02068965517242,145,10000,False,4010625,60779,401,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_02-59-31,1584237571,130.1220223903656,53783.54746389389,23508,diufpc29,134.21.215.107,53783.54746389389,4010625,401,0,587863dc,0,4.302906406504824,0.518824281588352,2.593887765368383,0.020000000000000018,0.020000000000000018,7979,31355488,4010625,27.552,12.665,15.519,0.012,2061.928,32.0,82.725,18.73658536585366,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.20701219512195118,0.21110974257913537,2.499999936844688e-05,1.271563,0.09293423,1.691237,1.6181799
10.0,0.0,4.041095890410959,68.64383561643835,146,10002,False,4020627,60925,402,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_03-01-41,1584237701,130.47354388237,53914.02100777626,23508,diufpc29,134.21.215.107,53914.02100777626,4020627,402,0,587863dc,0,4.30269829536745,0.5187810874668833,2.593666553971349,0.020000000000000018,0.020000000000000018,7999,31433696,4020627,38.064,7.804,14.575,0.005,2195.576,32.0,82.95151515151515,18.75515151515151,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.20375757575757578,0.2111097425791354,2.499999936844688e-05,1.3473723,0.085653305,1.4625351,1.3898818
10.0,0.0,4.3108108108108105,67.51351351351352,148,10000,False,4030627,61073,403,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_03-03-51,1584237831,130.06251764297485,54044.083525419235,23508,diufpc29,134.21.215.107,54044.083525419235,4030627,403,0,587863dc,0,4.302367391503754,0.518743652506331,2.59335670418201,0.020000000000000018,0.020000000000000018,8019,31512000,4030627,30.474,9.99,13.954,0.006,2293.172,32.0,82.89939024390243,18.716463414634145,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2121341463414634,0.21110974257913537,2.499999936844688e-05,1.1822114,0.07921203,1.7217606,1.6602855
11.0,0.0,4.170068027210885,67.93877551020408,147,10003,False,4040630,61220,404,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_03-06-03,1584237963,131.75261545181274,54175.83614087105,23508,diufpc29,134.21.215.107,54175.83614087105,4040630,404,0,587863dc,0,4.302213819810099,0.5187134987592041,2.5931190440588026,0.020000000000000018,0.020000000000000018,8039,31590560,4040630,28.545,6.833,12.762,0.006,2507.519,32.0,83.52121212121212,18.944848484848485,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.21393939393939393,0.2111097425791354,2.499999936844688e-05,1.3240612,0.08981371,1.4759278,1.400022
12.0,0.0,4.213793103448276,69.29655172413793,145,10003,False,4050633,61365,405,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_03-08-15,1584238095,132.08070421218872,54307.91684508324,23508,diufpc29,134.21.215.107,54307.91684508324,4050633,405,0,587863dc,0,4.302142584523953,0.5186989634454414,2.5929534926402367,0.020000000000000018,0.020000000000000018,8059,31668800,4050633,34.465,7.918,13.049,0.006,2452.294,32.0,83.59940119760478,19.01736526946108,0.0,0.014167795983737835,0.0,0.014164305949008495,0.0,0.014164305949008495,0.2038323353293413,0.21110974257913534,2.499999936844688e-05,1.3333367,0.08407037,1.626757,1.5594347
8.0,0.0,3.695945945945946,67.45945945945945,148,10001,False,4060634,61513,406,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_03-10-26,1584238226,131.12793588638306,54439.04478096962,23508,diufpc29,134.21.215.107,54439.04478096962,4060634,406,0,587863dc,0,4.301932642008998,0.5186783204803533,2.592814377082808,0.020000000000000018,0.020000000000000018,8079,31746976,4060634,41.277,8.632,13.956,0.005,2292.897,32.0,83.21454545454546,18.990303030303032,0.0,0.014167795983737836,0.0,0.014164305949008497,0.0,0.014164305949008497,0.2141212121212121,0.2111097425791354,2.499999936844688e-05,1.196001,0.07231931,1.5222137,1.4624112
9.0,0.0,4.055172413793104,68.66206896551724,145,10000,False,4070634,61658,407,916ff790b04d4b479ec705a4e01a0ebe,2020-03-15_03-12-38,1584238358,131.4267795085907,54570.47156047821,23508,diufpc29,134.21.215.107,54570.47156047821,4070634,407,0,587863dc,0,4.301802170766295,0.5186329593739948,2.5925341912964757,0.020000000000000018,0.020000000000000018,8099,31825472,4070634,35.392,7.993,14.528,0.005,2202.627,32.0,83.46566265060241,18.979518072289153,0.0,0.014167795983737836,0.0,0.014164305949008495,0.0,0.014164305949008495,0.2135542168674699,0.21110974257913537,2.499999936844688e-05,1.2672496,0.09318073,1.4430267,1.3632193
